,iNKT_VD1,iNKT_VD2,DysiNKTD1,DysiNKTD2,iNKTD1,iNKTD2
ENSG00000101361,133.275007,154.766413,119.413639,127.59946,171.745716,155.746771
ENSG00000101363,9.498882,10.886793,10.495624,11.138591,10.594661,15.034447
ENSG00000101365,45.793016,60.915282,66.908399,83.35306,76.911826,80.728635
ENSG00000101367,70.735478,74.889542,70.099872,72.466333,118.684293,108.787216
ENSG00000101384,2.351263,4.353382,0.609593,0.276831,0.161087,0.083595
ENSG00000101391,34.421023,35.186941,52.857028,38.555377,25.66469,27.623695
ENSG00000101400,20.699219,22.235943,16.925474,13.623012,6.955431,14.394485
ENSG00000101405,0.266492,0,0,0.598854,0.198352,0.799261
ENSG00000101407,7.825012,8.978081,12.959864,10.992939,13.478078,13.984128
ENSG00000101412,11.364784,11.293365,12.17885,8.080657,51.066545,27.207452
ENSG00000101413,9.556637,14.156643,17.937423,29.677783,24.793142,21.02308
ENSG00000101417,5.150096,5.781436,7.610477,6.519174,8.078459,8.820352
ENSG00000101421,132.000598,145.08019,103.682602,108.072282,131.022427,131.896127
ENSG00000101425,0,0,0,0,0,0
ENSG00000101435,0,0,0,0,0,0
ENSG00000101438,0,0.030924,0,0,0,0
ENSG00000101439,3.447856,2.872711,2.817629,3.959898,0.74142,2.319173
ENSG00000101440,0,0,0,0,0,0
ENSG00000101441,0,0,0,0,0,0
ENSG00000101442,13.82457,15.335976,10.169543,6.97496,6.56879,8.295829
ENSG00000101443,0.35171,0.386321,0.787032,0,0.130511,0
ENSG00000101444,14.309684,17.932116,10.071071,10.739165,43.066989,20.814747
ENSG00000101445,91.39158,100.908459,130.909265,116.297267,77.73068,72.458914
ENSG00000101446,0,0,0,0,0,0
ENSG00000101447,2.907979,4.219928,4.346983,5.378262,18.078659,7.301607
ENSG00000101448,0.158624,0.331421,0.448771,0.441317,0.058624,0.196279
ENSG00000101452,5.876852,5.46692,5.686502,8.520113,5.640343,7.568851
ENSG00000101457,38.174377,37.62628,23.98845,27.895229,40.415187,26.048915
ENSG00000101460,1.667791,3.385239,5.803961,7.70116,17.979869,17.895541
ENSG00000101463,0,0,0,0,0,0
ENSG00000101464,10.688619,9.922502,13.702837,11.528914,21.953669,18.456424
ENSG00000101470,0,0.158652,0.569001,0,0.336172,0.300596
ENSG00000101473,27.929041,31.673293,28.068317,30.233599,35.591192,27.84582
ENSG00000101474,143.503186,102.100013,118.801011,79.340037,95.082052,89.348316
ENSG00000101489,0.060059,0.094072,0,0,0,0
ENSG00000101493,1.178844,1.847618,0.9845,0.0193,0.083834,0.606019
ENSG00000101542,0,0,0,0,0,0
ENSG00000101544,11.963429,12.699209,14.080211,11.731639,15.901863,16.299583
ENSG00000101546,20.853063,19.183439,12.840976,11.310181,12.886851,12.923404
ENSG00000101557,26.653497,33.802223,17.94286,27.416751,54.55475,41.411388
ENSG00000101558,112.890976,127.263204,98.785116,98.356884,136.122585,118.800657
ENSG00000101574,7.951959,11.949852,13.878843,16.537457,16.304645,17.50475
ENSG00000101577,57.70855,100.092827,105.806571,114.983275,57.779889,62.205934
ENSG00000101596,111.982946,117.798334,155.881616,149.596488,71.124179,87.539466
ENSG00000101605,12.142302,10.096075,9.955266,3.095784,1.402245,3.613595
ENSG00000101608,563.222338,680.315108,671.443012,926.565084,1181.418971,1453.428078
ENSG00000101624,6.311689,6.416325,5.838018,7.845146,13.058821,9.728834
ENSG00000101638,0.055919,1.209275,0.025586,0.078632,0.007508,0.045224
ENSG00000101639,18.970548,21.071589,25.348008,26.101573,17.1797,21.046946
ENSG00000101654,27.763952,24.905505,18.092987,14.432949,14.751564,17.952607
ENSG00000101665,88.061696,74.476443,115.154577,74.601433,23.953772,31.878922
ENSG00000101670,0.566924,0.357882,0.738977,0.492224,0.164496,0.232209
ENSG00000101680,0.21224,0.276132,0.411141,0.230477,0.050032,0.19697
ENSG00000101695,15.048185,23.994692,28.958054,31.680746,43.342373,50.882851
ENSG00000101745,48.873857,49.771186,58.61123,44.835641,39.768129,57.552949
ENSG00000101746,0,0,0,0,0,0
ENSG00000101751,18.919331,15.593094,29.433105,20.212959,6.594808,14.295318
ENSG00000101752,17.834223,24.98342,17.57756,24.057231,14.387904,23.249965
ENSG00000101773,11.646895,13.890897,7.439721,8.016249,41.273369,19.140641
ENSG00000101782,59.35342,78.878234,55.863786,74.050211,25.754593,47.74478
ENSG00000101811,11.591629,13.032384,13.260409,16.327961,33.313393,28.322093
ENSG00000101812,2.455305,1.102688,3.85186,3.13566,1.855003,0.50154
ENSG00000101825,0,0,0,0,0,0
ENSG00000101842,1.744671,2.906607,2.472821,12.610879,0.462878,1.598477
ENSG00000101843,45.946133,45.644182,35.054736,35.275803,34.661771,43.689691
ENSG00000101844,19.702927,14.414442,11.765361,13.342749,13.752583,14.177331
ENSG00000101846,0.10958,0.468742,0.220547,1.22327,1.286803,2.892735
ENSG00000101849,28.815779,50.830651,34.113677,45.445095,25.270444,25.187015
ENSG00000101850,0,0,0,0,0,0
ENSG00000101856,18.435432,22.236879,20.599874,20.823715,36.221347,26.525716
ENSG00000101868,4.851767,4.834849,5.371279,3.264553,15.467384,8.171405
ENSG00000101871,0.057797,0.108545,0.116325,0.051108,0.017075,0
ENSG00000101882,15.945829,15.61417,15.744982,12.682865,10.613738,11.543515
ENSG00000101883,0.936228,0.280637,0.5038,0,0,0
ENSG00000101888,16.061992,15.607696,7.147576,7.807471,18.083912,11.235121
ENSG00000101890,0,0,0,0,0,0
ENSG00000101892,0.019069,0.179125,0.096605,0.063265,0.052138,0.113097
ENSG00000101898,1.433618,0,0,0,2.286393,0.708338
ENSG00000101901,31.40233,36.443823,42.344495,56.773589,26.8575,50.367241
ENSG00000101911,22.570408,21.974232,19.924178,19.352405,34.291968,29.495949
ENSG00000101916,0,0,0,0,0,0
ENSG00000101928,13.94038,17.956329,13.164936,12.014485,14.05022,17.473155
ENSG00000101935,5.054499,5.583932,8.712963,9.030246,7.997469,6.303581
ENSG00000101938,0,0,0,0,0,0
ENSG00000101940,13.538987,19.181507,32.167074,49.248908,21.874868,29.642862
ENSG00000101945,4.147759,4.738316,4.259978,7.993977,27.776147,14.481489
ENSG00000101951,0,0,0,0,0,0
ENSG00000101955,0.046728,0.09413,0.234997,0.299372,0,0
ENSG00000101958,0,0,0,0,0,0
ENSG00000101966,9.844904,11.989667,25.210397,20.242565,18.857018,24.158106
ENSG00000101972,37.617285,44.334709,85.340467,74.70847,82.192018,69.73989
ENSG00000101974,6.904016,9.693902,7.383074,11.172996,9.192347,9.724655
ENSG00000101977,0.06665,0,0.149504,0.213146,0.17676,0.830469
ENSG00000101981,0,0,0,0,0,0
ENSG00000101986,9.847951,13.210403,10.349194,15.921363,10.709468,17.61949
ENSG00000101997,12.584737,13.069479,19.021731,17.098975,15.951852,23.781566
ENSG00000102001,0.111186,0.855086,0.04662,0.309134,0.036498,0.02443
ENSG00000102003,1.682143,2.401317,1.282989,1.427257,0.476777,0.92094
ENSG00000102007,128.987164,142.588248,276.215702,329.400525,177.842894,326.074013
ENSG00000102010,0,0,0,0,0,0
ENSG00000102021,0,0,0,0,0,0
ENSG00000102024,0.296218,1.443128,2.070074,1.747722,0.054715,1.414735
ENSG00000102030,136.96286,135.270336,68.564613,64.799848,75.380656,77.723861
ENSG00000102032,14.157784,9.109098,20.196185,27.046994,16.855715,46.209113
ENSG00000102034,24.50507,42.150094,39.333486,50.19783,37.648161,44.733347
ENSG00000102038,0,0,0,0,0,0
ENSG00000102043,1.382742,2.999788,1.708288,1.86316,3.701958,1.941863
ENSG00000102048,0.050621,0.211634,1.127998,0.112193,1.758342,0.633024
ENSG00000102053,0.579002,0.163709,1.228999,1.200068,0.594674,0.677639
ENSG00000102054,101.760141,124.623225,91.117972,79.142585,137.358594,94.51897
ENSG00000102055,0,0.230506,0,0.122349,0,0
ENSG00000102057,5.661311,5.097284,6.515823,3.655484,0.667079,1.556921
ENSG00000102076,0,0,0,0,0,0
ENSG00000102078,14.341344,14.376801,13.384317,15.031454,11.446222,10.3468
ENSG00000102081,55.139257,56.859996,71.235896,65.739125,37.2826,56.521788
ENSG00000102096,68.303324,116.902827,68.729815,115.966967,122.453289,245.066515
ENSG00000102098,0.957343,0.635796,0.328402,0.173222,1.701604,0.51643
ENSG00000102100,24.391733,28.617743,16.723368,14.735014,16.105395,15.76621
ENSG00000102103,82.848103,81.998931,75.774383,85.74924,81.927175,76.173423
ENSG00000102104,0,0,0,0,0,0
ENSG00000102109,25.586135,25.971153,3.801586,0.576101,0.447844,0.600163
ENSG00000102119,134.914514,135.959885,127.897013,86.45812,64.16898,79.686942
ENSG00000102125,109.723769,117.780993,140.015202,130.802387,60.698439,90.213715
ENSG00000102128,0.266362,0,0.447146,0.197279,0.06572,0
ENSG00000102144,655.874244,321.002971,266.193096,206.250878,366.831634,294.790757
ENSG00000102145,0,0,0,0,0,0
ENSG00000102158,41.800528,43.430415,33.845681,36.629496,46.048898,46.898624
ENSG00000102172,31.931542,40.377753,27.774509,30.105294,66.186374,38.730958
ENSG00000102174,0.034813,0.33901,0,0.628503,0.102848,1.457152
ENSG00000102178,43.270959,33.70025,35.065906,33.601898,53.962316,53.004099
ENSG00000102181,23.341522,24.170287,19.918129,19.205831,17.167588,21.646883
ENSG00000102189,7.305423,6.892059,5.118455,4.395334,4.228244,4.212099
ENSG00000102195,0,0,0,0,0,0
ENSG00000102218,10.95454,8.766987,6.816065,8.368829,13.983122,11.56207
ENSG00000102221,0.689738,1.010698,0.232491,0.401268,0.43234,0.045695
ENSG00000102225,37.770242,63.072006,51.632362,52.551234,29.00133,41.408763
ENSG00000102226,12.620314,11.102017,19.755767,20.733394,13.478372,13.696928
ENSG00000102230,0.054366,0.09991,0.017096,0,0.146937,0
ENSG00000102239,0,0,0,0,0,0
ENSG00000102241,88.379549,89.236751,55.004841,62.676633,99.840984,132.797075
ENSG00000102243,0,0,0,0,0,0
ENSG00000102245,42.786834,61.924561,66.112694,96.923957,244.979319,411.654932
ENSG00000102265,53.869794,156.700453,115.704688,200.322273,31.262091,197.765611
ENSG00000102271,0.037029,0.032749,0.046578,0.173539,0,0.031032
ENSG00000102287,0,0,0,0,0,0
ENSG00000102290,0.029253,0.121733,0.228479,0.121155,0.08993,0.079141
ENSG00000102302,0.136652,0.160437,0.04297,0.037775,0,0.050679
ENSG00000102309,19.7765,22.653232,12.778823,20.239079,15.285138,17.933611
ENSG00000102312,30.496858,32.530761,32.140442,29.195263,34.749665,36.00421
ENSG00000102313,0,0,0,0,0,0
ENSG00000102316,73.145288,84.677942,104.298526,79.948444,53.320688,53.946375
ENSG00000102317,71.088498,77.803423,117.166028,207.646247,300.394445,309.25361
ENSG00000102349,2.480087,2.184483,4.728946,3.987087,2.056474,2.994945
ENSG00000102359,0,0.544597,0.817468,0.935366,0,0
ENSG00000102362,0.052732,0,0,0.099604,0,0.074242
ENSG00000102383,0.074352,0.038789,0.047374,0.027396,0.027458,0
ENSG00000102384,2.038354,2.844683,3.256225,3.672008,16.88904,7.785213
ENSG00000102385,0.10435,0.20685,0.123002,0.172997,0.484807,0.20686
ENSG00000102387,0,0.131706,0.065227,0,0.038363,0.051386
ENSG00000102390,28.699256,34.908635,34.284655,44.632774,51.470931,46.575356
ENSG00000102393,19.560798,26.371095,18.368978,17.262071,35.621006,23.04109
ENSG00000102401,43.235539,45.637176,52.892086,46.725792,25.133455,34.744888
ENSG00000102409,21.811744,18.441907,15.693231,13.874189,7.293456,10.65927
ENSG00000102445,0.04057,0.200776,0.037434,0,0.208412,0
ENSG00000102452,0,0,0,0,0,0
ENSG00000102466,0,0,0,0,0,0.005375
ENSG00000102468,0,0,0,0,0,0
ENSG00000102471,12.181829,27.621919,13.77804,28.765147,81.407879,67.098064
ENSG00000102524,2.647719,2.537575,19.383557,11.730641,4.987699,4.029956
ENSG00000102531,14.562396,22.123714,22.048567,26.642121,12.134273,22.470959
ENSG00000102539,0.209473,0,0,0,0,0
ENSG00000102543,11.322416,13.573113,11.176056,9.890922,8.657006,12.975739
ENSG00000102547,2.606495,3.25037,3.491129,7.747959,5.404393,7.449857
ENSG00000102554,1.38958,0.531867,0.965161,1.132942,0.979734,0.912338
ENSG00000102572,162.778921,237.798544,178.593023,219.222929,164.09509,178.841394
ENSG00000102575,7.289699,20.096005,33.096143,61.221685,17.882225,32.317315
ENSG00000102580,21.914387,25.000604,21.511845,27.609964,22.784205,33.137667
ENSG00000102595,1.076015,1.504471,1.787705,1.150349,0.361174,0.90984
ENSG00000102606,47.67666,65.855218,75.800375,73.762937,30.281815,45.234182
ENSG00000102678,1.489385,0.596438,0.28318,0.728898,0,0.051382
ENSG00000102683,0,0,0,0,0,0
ENSG00000102699,49.642823,60.176188,69.917695,78.16647,65.164901,69.935542
ENSG00000102710,66.595323,75.442999,69.870748,84.393888,39.291176,57.63382
ENSG00000102738,41.290516,41.671227,34.199212,37.221906,22.484752,27.824068
ENSG00000102743,5.073778,7.786165,8.260514,9.765295,4.548528,11.94912
ENSG00000102753,15.023177,17.800049,13.306612,12.884641,25.703631,22.839354
ENSG00000102755,0,0.032734,0,0.13003,0,0.041061
ENSG00000102760,39.189015,32.673937,49.603206,65.437946,31.39642,41.984533
ENSG00000102763,10.907666,16.821862,10.965683,13.10257,7.297532,8.966019
ENSG00000102780,5.027957,7.112338,8.941376,6.919583,5.341531,5.161965
ENSG00000102781,15.635277,11.689041,14.246962,14.769168,16.569105,12.343043
ENSG00000102786,17.330723,23.876257,24.376393,31.143929,30.768067,38.042714
ENSG00000102794,0.037287,0,0,0,0,0
ENSG00000102796,11.66835,8.521453,19.382429,22.95673,6.922365,11.52764
ENSG00000102802,0,0,0.326062,0.251116,0.023952,0.032074
ENSG00000102804,14.803143,7.033525,21.496193,5.576127,4.23743,3.191853
ENSG00000102805,6.312533,6.341985,8.222752,9.028201,3.293093,7.808287
ENSG00000102837,0,0,0,0,0,0
ENSG00000102854,0,0,0,0,0,0
ENSG00000102858,45.581264,49.672068,52.947969,52.928563,41.100817,51.359621
ENSG00000102870,0.647546,0.356238,1.036694,0.507535,0.452174,0.349229
ENSG00000102871,84.296011,108.536923,99.502716,119.502319,39.035623,71.726989
ENSG00000102878,84.048457,118.166427,91.15048,113.695442,6.315044,28.014654
ENSG00000102879,338.979906,432.462359,694.392697,1037.10522,1787.83541,1558.574489
ENSG00000102882,87.794728,107.265796,91.14836,78.119748,62.914651,67.952083
ENSG00000102886,18.422421,20.787278,28.688961,16.46616,3.894554,7.527654
ENSG00000102890,6.858191,4.637989,5.883858,2.626731,1.55328,4.903238
ENSG00000102891,0,0,0,0,0,0
ENSG00000102893,27.62681,31.747818,34.73516,33.879928,23.527892,30.257678
ENSG00000102897,29.53736,42.082432,29.977165,34.530553,43.251536,35.320572
ENSG00000102898,64.448778,74.959445,50.523656,51.478921,101.38249,86.436423
ENSG00000102900,21.687188,20.479927,20.773175,26.049464,41.626892,32.123639
ENSG00000102901,90.167529,85.751141,82.957407,60.646857,30.639827,53.090705
ENSG00000102904,0.144289,0.382988,0,0.086723,0.097461,0
ENSG00000102908,20.873489,31.108292,31.621402,36.125396,9.991867,22.58315
ENSG00000102910,41.652545,40.64456,40.578006,37.706839,25.691103,34.489848
ENSG00000102921,76.777434,91.731263,115.992946,81.499009,70.555504,71.165722
ENSG00000102924,0,0,0,0,0,0
ENSG00000102931,63.405573,55.603721,72.57687,79.835251,48.189164,74.974386
ENSG00000102934,1.599614,2.009007,6.810036,2.81859,1.887678,3.258544
ENSG00000102935,0,0,0,0,0.026968,0
ENSG00000102962,0.410913,1.233373,0.387588,0.767158,3.168926,1.549877
ENSG00000102967,2.855814,1.494457,1.936139,1.75866,4.266595,3.587051
ENSG00000102970,0,0.245635,0,0.522757,10.745121,1.396094
ENSG00000102974,32.725566,38.96206,52.826751,63.136809,57.910677,60.041979
ENSG00000102977,38.477842,40.150053,30.012238,27.010821,28.854898,27.793674
ENSG00000102978,34.934685,38.475578,37.840301,49.405548,58.991933,52.123187
ENSG00000102981,14.251079,11.804221,7.163648,10.507929,12.990146,11.74135
ENSG00000102984,26.475588,24.978398,30.765482,16.976955,8.786838,13.253021
ENSG00000102996,8.147279,6.045117,1.686321,0.43713,0.190452,0.305976
ENSG00000103005,52.029776,51.763761,48.606572,56.808472,61.778287,66.805312
ENSG00000103018,69.10866,73.463096,63.741948,91.242074,169.526536,124.93893
ENSG00000103021,0.301119,0.114249,0.206588,0.125083,0.114911,0.102682
ENSG00000103023,0,0,0,0,0,0
ENSG00000103024,81.898349,59.518419,85.650468,66.00987,36.11331,70.407633
ENSG00000103034,0.322121,2.240132,0,0.323777,0,0.338445
ENSG00000103035,83.164401,101.863717,60.700246,73.896269,131.842944,106.410959
ENSG00000103037,16.008414,13.803626,15.481302,9.224993,5.256896,9.244335
ENSG00000103042,7.937163,9.281628,7.359722,7.690069,8.500339,12.402054
ENSG00000103043,15.180032,16.678116,16.0064,18.254121,19.623692,23.820845
ENSG00000103044,0.373884,0.788848,1.943526,0.631938,0.145543,0.603969
ENSG00000103047,3.447596,2.607881,4.871065,4.369911,5.770813,6.744288
ENSG00000103051,58.813292,79.322876,52.200413,59.471245,29.291276,42.650012
ENSG00000103056,0.851156,0.993732,1.360982,0.600537,0.517111,8.141645
ENSG00000103061,40.497149,38.10397,38.928534,31.086824,16.452255,19.831889
ENSG00000103064,49.541706,53.012892,100.639518,103.11128,43.639008,70.810446
ENSG00000103066,13.787612,11.179603,8.770861,7.100049,7.126977,8.071385
ENSG00000103067,0.184788,0.124687,0.519839,0.315368,0,0
ENSG00000103089,0.150951,0.336078,0.23891,0.280358,0.237431,0.031333
ENSG00000103091,52.236639,58.899454,68.706609,66.37672,28.5063,58.027083
ENSG00000103111,29.945309,32.857006,46.37751,53.77506,48.307763,50.705246
ENSG00000103121,99.388147,93.006194,87.241627,73.389812,156.358995,100.330262
ENSG00000103126,28.848597,30.161972,26.294792,34.149645,24.50902,30.344334
ENSG00000103145,125.835429,135.079669,59.472175,48.781435,53.885736,61.766619
ENSG00000103148,19.568564,26.742558,17.189626,28.101067,19.99869,23.32034
ENSG00000103150,2.360299,2.958912,3.23967,3.208333,2.75513,3.826852
ENSG00000103152,41.16148,37.319009,41.177362,58.735343,70.678638,59.127853
ENSG00000103154,0,0,0.095483,0,0,0
ENSG00000103160,17.567743,21.015057,14.410527,14.648425,10.573911,11.087075
ENSG00000103168,45.668632,39.9056,59.291458,51.120823,23.103797,44.196027
ENSG00000103174,9.949901,12.057671,19.29813,18.963652,10.726724,18.18427
ENSG00000103175,0.035278,0.448022,0.399346,0.57775,0.039089,0.442528
ENSG00000103184,0,0,0,0,0,0
ENSG00000103187,165.725257,306.074285,183.134733,280.613665,396.192657,264.433498
ENSG00000103194,35.831885,40.734516,29.406792,37.24692,44.509747,40.247795
ENSG00000103196,0,0,0.079769,0.017529,0.011711,0.070699
ENSG00000103197,84.774205,99.705816,113.68911,82.49249,30.863414,68.145763
ENSG00000103199,14.558076,22.049225,14.517163,12.214532,6.514085,8.339094
ENSG00000103200,0,0,0,0,0,0
ENSG00000103202,10.700155,6.671345,9.994012,1.754461,5.017471,2.211394
ENSG00000103222,9.367072,16.23317,11.17178,23.103576,10.865113,17.958655
ENSG00000103226,1.866755,0,1.887846,2.021253,0.584262,0
ENSG00000103227,12.934956,11.06767,26.513671,20.120936,5.622838,11.22964
ENSG00000103241,0.063174,0.043961,0,0,0,0
ENSG00000103245,51.969442,50.03566,48.500018,38.217919,25.563933,27.414911
ENSG00000103248,21.373368,20.58026,24.870665,27.964248,11.542135,18.250095
ENSG00000103249,83.838923,80.18503,78.016055,65.80969,44.232602,79.126899
ENSG00000103253,32.680861,21.283352,30.030509,10.687156,6.942658,5.099977
ENSG00000103254,31.296546,19.391362,22.522541,10.746959,13.006042,12.230875
ENSG00000103257,25.398556,54.7668,96.344804,69.893807,76.749541,59.6773
ENSG00000103260,77.268331,40.69708,22.659342,6.53015,5.375916,9.805386
ENSG00000103264,33.411933,32.812311,30.646492,34.508015,17.403232,23.444842
ENSG00000103266,111.37864,108.098349,86.971459,85.260017,68.950568,79.767274
ENSG00000103269,1.650833,0.714038,1.053516,1.162258,0.553693,0.312496
