,KKKD068,KKKD068_V1,KKKD068_V2,KKU055,KKU055_V1,KKU055_V2,KKU213c,KKU213c_V1,KKU213c_V2,RBE,RBE_V1,RBE_V2
ENSG00000256374,0,0,0,0,0,0,0,0,0,0,0,0.204433
ENSG00000256378,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256379,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256385,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256394,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256399,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256400,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256407,0.034459,0.149641,0.029748,0,0,0,0,0,0.03439,0,0.030436,0
ENSG00000256420,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256436,0.582006,0.209618,0,0,0.26238,0,0,0,0,0,0.492319,0.853328
ENSG00000256441,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256450,0.221012,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256453,2.646565,1.605791,1.96689,3.136944,2.689645,2.240031,1.975333,1.324677,1.405308,2.030557,2.929935,3.068558
ENSG00000256464,0,0,0.140814,1.164399,0.872593,0.700921,0.262085,1.771521,1.532823,0.705014,0.680395,0
ENSG00000256465,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256474,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256480,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256496,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256500,17.578701,16.208558,12.666555,8.486421,3.372055,10.821469,1.951962,3.742267,3.69337,8.712738,6.237928,6.221796
ENSG00000256502,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256514,0,0,0,0,0,0,12.852383,4.683797,17.787472,5.302368,3.200813,0
ENSG00000256518,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256525,16.197863,23.947207,20.258468,20.790421,37.453931,23.550381,14.289594,18.539497,22.772236,21.953776,28.902763,35.82182
ENSG00000256533,0.09232,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256537,15.420402,9.638907,10.000354,9.474502,7.638689,7.733211,14.120032,10.626022,10.8557,10.289518,6.46152,4.409666
ENSG00000256552,0,0,0,0.554254,0,0.14605,0,0,0,0,0,0
ENSG00000256553,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256557,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256563,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256566,0,0,0,0.186953,0,0,0,0.242638,0.10924,0.573364,0.165885,0
ENSG00000256574,0,0,0.146597,0,0,0,0,0,0.055068,0,0,0
ENSG00000256581,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256589,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256590,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256591,24.054895,20.995826,12.433243,60.784138,76.979334,64.012562,47.27436,36.528639,49.953234,36.850883,33.91481,33.071572
ENSG00000256594,19.168035,10.842107,13.606775,6.280013,4.532916,4.872648,9.487525,8.642189,11.150461,3.773988,4.16199,5.443432
ENSG00000256612,0.57474,0.059454,0.227486,0,0,0,0.04499,0,0.036075,0.34944,0,0.090057
ENSG00000256614,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256616,0.072528,0,0.109339,0,0,0,0.019649,0.04477,0.031553,0.085062,0.081831,0.06586
ENSG00000256618,139.437793,209.605756,218.152773,291.822202,384.116673,401.830113,85.280791,162.931703,128.32205,516.697111,696.753343,834.667005
ENSG00000256625,0,0.330844,0.444013,0,0,0.443281,0.646769,0,0.133391,0.089242,0,0.069029
ENSG00000256626,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256627,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256630,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256640,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256646,12.723681,12.906347,12.300751,10.679658,15.099872,9.380846,10.14682,13.100905,12.693126,13.855053,11.390323,13.947825
ENSG00000256660,0,0.091139,0.23257,0,0.076504,0,0,0.069539,0,0,0,0
ENSG00000256663,0,0,0,5.626558,5.245122,5.636822,3.642097,1.093626,3.08326,8.84296,4.932302,2.321824
ENSG00000256664,28.110841,17.904897,10.529827,29.966527,17.211298,21.909306,19.822505,38.057166,49.16742,59.756383,30.595158,28.493221
ENSG00000256667,1.612964,1.668993,1.467925,1.81674,1.987401,1.325761,1.22443,1.109883,1.19027,1.834288,1.91703,0.868802
ENSG00000256671,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256673,0,0.54715,0,0.891199,0,0,0,0,0,0,0,0
ENSG00000256674,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256678,0,0,0,0,0,0,0,0,0,0,0,0.228215
ENSG00000256681,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256683,5.284837,2.89098,7.491763,0,0,0,5.770906,7.483869,6.545925,4.20939,4.731933,8.395655
ENSG00000256704,0,0,0,0,0,0,0,0.051126,0,0,0,0
ENSG00000256708,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256709,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256713,0,0,0,0.093473,0.05318,0.087737,0,0,0,0,0,0
ENSG00000256720,0,0,0,0.782994,0,0.208981,0,0,0,0,0,0.388593
ENSG00000256723,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256734,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256737,0.073567,0,0.192041,0,0,0,0,0,0,0.06444,0,0
ENSG00000256745,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256748,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256752,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256756,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256762,0,0.420796,0,0,0.171358,0.551157,0,0,0,0,0.80576,0.127805
ENSG00000256771,0.022836,0.079773,0.039733,11.396584,7.257151,7.796439,0.247696,0.09858,0.78907,4.808584,4.143662,3.700383
ENSG00000256774,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256777,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256779,0.88194,0.892032,0.089783,0.836612,1.022966,0.747324,1.761028,2.036925,1.347008,1.44353,0.434849,0.767642
ENSG00000256797,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256799,0.681258,0.536922,0,0,0,0,0,0,0,0,0.496035,0.264407
ENSG00000256804,0,2.539466,0,0,0,0,0,0,0,0,0,0
ENSG00000256806,2.380879,1.765209,2.891452,0.626475,0.806748,1.295769,0.44224,0.458429,0.129674,0.565587,0.753204,1.111383
ENSG00000256812,0,0,0.169929,0,0,0,0.39667,0.360371,1.339252,0,0,0
ENSG00000256817,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256825,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256826,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256827,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256835,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256843,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256844,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256847,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256849,7.244398,4.909055,3.854888,0,0,0,0,0.036877,0,0,0,0
ENSG00000256851,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256852,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256861,0,0,0.705684,0,0,0,0,0,0,0,0.138094,0
ENSG00000256863,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256870,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256892,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256896,2.429424,1.851005,1.367824,0,0,0,0,0,0,0,0,0
ENSG00000256898,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256902,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256912,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256913,0,0.035861,0.028949,0,0,0,0,0,0,0,0,0
ENSG00000256917,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256937,0,0,0.106244,0,0,0,0,0.075036,0,0,0,0
ENSG00000256950,0,0,0,0,0,0,0,0.081059,0,0,0.219689,0
ENSG00000256951,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256963,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256966,0,0,0,2.245006,0.759816,0.456358,0,0,0.940761,0.363482,0,0.212112
ENSG00000256968,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256975,0.041677,0.089862,0.108781,0,0,0,0,0,0,0,0,0
ENSG00000256977,0.351031,1.493206,0.658962,0.453822,0.454493,0.443969,0.869789,0.285513,0.76278,0.8781,1.511932,0.778516
ENSG00000256980,0,0,0.16948,0,0,0,19.366948,13.847398,17.907951,0.821643,0,0
ENSG00000256984,1.484585,3.160224,1.292894,13.506179,3.260041,6.240171,5.877981,3.145994,7.215109,4.102654,3.550665,2.360454
ENSG00000256986,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000256987,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257005,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257008,0,0,0,0,0,0.039912,0,0,0,0,0,0
ENSG00000257012,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257016,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257017,0,0,0,0,0.028296,0,0,0,0,0.080091,0,0
ENSG00000257021,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257035,0,0,0.518961,0,0,0,0,0,0,0,0,0
ENSG00000257037,0,0,0,0,0,0,0.052071,0.039401,0,0.056071,0,0
ENSG00000257043,7.539844,1.970681,1.575736,0,0,0,0,0,0,0,0,0
ENSG00000257046,0,0.405694,0.289355,0,0,0,0.295406,0,0.100868,0,0,0
ENSG00000257053,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257057,0,0.359926,0,0.149422,1.940729,0.839422,0,0,0,0,0.139698,0.447399
ENSG00000257062,0,0,0.186512,0,0,0,0,0,0,0,0,0
ENSG00000257065,0,0,0,0,0,0,0,0.095156,0,0,0,0
ENSG00000257070,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257074,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257075,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257078,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257087,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257093,12.127298,9.921476,9.877122,8.999831,9.884581,8.938521,7.683303,6.808884,7.424406,8.184012,7.970329,6.165689
ENSG00000257094,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257101,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257103,54.435061,65.499711,65.510496,58.063745,38.388146,52.039157,67.436115,55.918373,77.463627,39.214966,39.098743,20.551492
ENSG00000257108,0.123038,0.044213,0.106543,0.037007,0.148292,0,0,0,0,0.070969,0,0.111454
ENSG00000257109,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257113,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257115,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257119,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257121,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257122,4.004149,2.192493,2.152354,5.451442,2.11619,3.957491,1.530267,0.949718,1.274986,3.817421,2.735452,2.076826
ENSG00000257125,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257128,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257129,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257138,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257142,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257146,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257150,0,0,0,0,0,0,0,0.072756,0,0,0,0
ENSG00000257157,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257159,0.195706,0.42459,0,0.175938,0.702665,0.564466,0,0.239992,0,0,0.164482,0.13152
ENSG00000257162,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257169,0,0.643402,0,0,0,0,0,0,0,0,0.97716,0.769115
ENSG00000257171,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257173,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257175,0,0,0,0,0.03369,0,0,0,0,0,0,0
ENSG00000257179,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257184,0,0,0,0,0,0.210124,0,0,0,0.253439,0,0
ENSG00000257195,1.044002,0.63036,0,0,0,0,0,0,0,0,0,0
ENSG00000257198,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257199,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257207,0,0,0,0,0,0,0,0,0,0,0.033836,0.026791
ENSG00000257210,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257215,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257218,24.926362,19.048632,22.435598,29.965501,22.424203,22.846918,28.538594,20.758835,23.831266,22.651465,22.471938,19.548652
ENSG00000257220,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257224,0,0,9.915133,0,0,0,0,0,0,0,0,0
ENSG00000257231,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257232,0.030538,0.098721,0,0.158643,0.269174,0.332672,0,0,0,0,0.231974,0.21146
ENSG00000257237,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257243,0.257892,0,0.224534,0,0.461604,0,0.415897,0,0.504332,0.447176,0.43281,0.517691
ENSG00000257246,0,0.321729,0,0.133714,0.133642,0.107347,0.120423,0.273718,0,0.129589,0,0.701198
ENSG00000257254,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257267,10.137895,11.03378,9.242,21.588778,27.741904,26.386521,3.981521,6.429945,7.889402,13.443523,15.721181,15.778793
ENSG00000257281,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257287,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257288,0,0,0,0,0,0,0,0,0,0.068546,0.065985,0.053039
ENSG00000257289,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257292,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257296,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257300,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257302,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257307,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257308,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257315,4.351894,5.415721,2.55054,5.847284,4.507538,2.891141,10.32425,7.373087,10.964672,12.514138,11.175276,10.079115
ENSG00000257316,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257323,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257331,0,0.04944,0.039893,0,0,0,0,0,0,0,0,0
ENSG00000257332,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257335,0,0.2049,0.021914,0,0,0,0.020097,0.08312,0.142229,0.196207,0.091827,0.039243
ENSG00000257336,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257341,7.885605,0.675112,0,0,0.190896,0.31441,0,0.267457,0,0.593079,0.483182,0
ENSG00000257343,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257350,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257355,0,0,0,0,0,0,0,0,0.893517,0.222806,0,0
ENSG00000257356,0,0,0,0,0,0,0,0.368599,0.392981,0,0.42568,0
ENSG00000257360,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257364,1.288381,0.77484,0.373794,0,0,0,0,0,0,0,0,0
ENSG00000257365,8.181761,7.309568,7.016539,8.725446,5.962389,5.210038,9.779714,7.856878,6.94181,6.813156,5.436164,6.261308
ENSG00000257368,0,0,0,0,0,0,0,0,0,0,0,0.11919
ENSG00000257376,0,0,0,0,0,0,0,0,0,0.12443,0,0.096191
ENSG00000257384,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257389,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257390,0.259164,0,0.121652,0.375854,0,1.366152,0.750855,0.554411,0.314122,0,0.126106,0
ENSG00000257392,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257402,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257403,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257404,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257405,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257408,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257411,0,0,0,12.495229,0,1.637474,0,0,0,0,0,0
ENSG00000257414,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257415,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257426,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257432,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257444,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257446,0,0,0,0,0,0,0.368965,1.116532,0.910215,0.309059,0.127395,0.307588
ENSG00000257464,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257465,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257473,0.318798,0.275196,0.221909,0,0,0,0,0,0,0,0,0
ENSG00000257480,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257489,0.730975,1.635866,1.058978,2.968852,6.955371,3.758697,2.454507,3.130744,1.761999,3.559291,2.442031,3.560089
ENSG00000257493,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257501,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257503,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257506,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257511,0.099062,0.642269,0.172412,0.357052,0.446549,1.219418,1.448768,0.853105,1.682309,1.213059,0.166925,0.134051
ENSG00000257512,0.592701,1.737386,1.326222,0.152645,0.076386,0.38432,0.826118,1.459057,1.936022,0,0.071365,0.286741
ENSG00000257513,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257524,2.352494,2.175484,2.804517,0.971976,1.172267,0.743355,0.884558,0.130386,0.610308,3.66113,3.270958,1.003539
ENSG00000257528,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257529,1.539053,1.919594,0.703698,2.805196,3.261953,3.384316,0.927543,1.001306,1.910163,1.325354,1.631588,0.735679
ENSG00000257531,0,0,0,0,0,0,0,0.426723,0,0,0,0
ENSG00000257539,0,0,0,0,0.130225,0,0,0,0,0,0,0
ENSG00000257542,0,0,0.381284,0,0,0,0,0,0.460349,0.095749,0,0.14811
ENSG00000257558,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257564,0.860277,0.423971,0,0,0,0,0,0,0,0,0,0
ENSG00000257569,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257570,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257572,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257576,0.777542,0.553865,0.402871,0.046414,0.139453,0,0,0,0,0.090253,0,0.034928
ENSG00000257580,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257586,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257591,0,0,0.091034,0,0,0,0,0.116484,0.051473,1.392489,1.639623,0.642619
ENSG00000257594,2.963994,4.355036,2.781087,35.445849,79.20647,74.429916,3.167255,2.658724,3.243311,3.276828,3.399665,5.862555
ENSG00000257604,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257609,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257611,0.03419,0,0.059491,0.030856,0.092747,0,0,0,0,0.030015,0,0
ENSG00000257616,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257624,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257629,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257635,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257639,0,0,0,0,0,0,0.185771,0.281845,0,0,0,0
ENSG00000257643,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257644,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257645,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257648,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257649,0,0,0,0,0,0,0.245602,0.37307,0,0,0,0.203616
ENSG00000257658,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257662,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257664,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257666,0.277051,0.30141,0.243062,0,0,0,0,0,0,0,0,0
ENSG00000257668,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257672,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257674,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257675,0.474715,0.808063,0.413061,0,0,0,0,0,0,0,0,0
ENSG00000257680,0,0,0,0,0,0,0,0,0.058358,0,0,0
ENSG00000257687,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257691,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257704,1.933725,3.532625,2.912208,3.68813,8.055317,8.571977,1.875529,0.457875,1.360631,3.12691,1.504862,2.722116
ENSG00000257720,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257721,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257723,0,0,0.335459,0,0,0,0,0,0,0,0.161947,0
ENSG00000257727,150.810455,147.846801,135.633116,199.933611,171.742604,160.286846,122.353161,108.070349,125.508214,136.556207,108.54376,82.774324
ENSG00000257730,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257731,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257738,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257743,0,0.045505,0.066851,0.008847,0,0,0.01599,0.039081,0.01381,0.017226,0,0.156546
ENSG00000257751,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257752,0,0.17916,0.719681,0,0,0,0.133922,0,0,0.288197,0.973573,0.22272
ENSG00000257757,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257758,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257763,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257767,0,7.037639,11.557273,0,0,0,0,1.940961,3.957044,15.275867,19.129741,8.825943
ENSG00000257770,0,0,0.17997,0,0,0,0,0,0,0,0,0
ENSG00000257773,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257777,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257779,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257780,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257786,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257790,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257792,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257800,0.856508,1.52364,1.378595,0.57962,1.316085,1.274507,0.244234,1.002923,1.175665,1.878877,2.312608,1.978213
ENSG00000257802,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257803,0.062062,0,0.108,0.223892,0.224188,0.180046,0.202064,0.152895,0.162225,0.27199,0.157019,0.126305
ENSG00000257807,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257813,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257818,0.178244,0,0,0,0,0,0,0,0,0.077997,0.150214,0.362054
ENSG00000257820,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257823,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257825,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257838,0,0,0,0.123659,0,0,0.025245,0.078919,0.141716,0.095312,0,0
ENSG00000257844,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257846,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257847,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257848,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257851,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257852,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257853,0,0,0.825196,0,0,0,0,0,0,0,0,0
ENSG00000257855,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257858,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257864,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257865,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257872,0,0,0,0,0,0,0,0.049161,0,0,0,0
ENSG00000257875,0,0,0,0,0,0,0,0,0.201343,0,0,0.824347
ENSG00000257884,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257885,0,0,0,0,0,0.192258,0,0,0,0,0,0.448697
ENSG00000257896,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257897,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257905,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257907,0.07292,0,0,0,0.06582,0,0,0,0,0.063876,0,0
ENSG00000257915,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257921,2.27038,0.946455,0,2.016874,1.802934,2.445664,0,0.215308,0,1.216893,0.961604,0.955375
ENSG00000257923,49.301769,39.575864,41.100847,11.624913,11.577701,11.529513,51.783723,34.579205,36.309352,33.892612,24.727769,21.638379
ENSG00000257927,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257941,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257943,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257949,26.149152,11.519543,10.907935,35.906557,10.676366,8.830569,13.711784,3.899674,5.571126,10.706869,4.804813,3.3849
ENSG00000257950,0.665695,0.530533,0.575658,0.585949,0.939271,0.737566,1.287399,0.482891,0.604238,0.505929,0.515051,0.609625
ENSG00000257951,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257954,1.887772,0.818889,1.972012,1.357891,1.017014,0.272323,0.619637,2.431261,2.709547,0.328586,0.952115,0.507697
ENSG00000257956,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257957,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257966,0.064788,0.279278,0.084627,0.087709,0.175762,0.094098,0.105621,0.039942,0.105883,0.085324,0.164042,0.110114
ENSG00000257976,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257979,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257987,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257991,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257994,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257998,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258011,0.932922,1.02684,0,0,0,0,0,1.127539,1.205388,0.790369,0,1.816803
ENSG00000258012,2.373164,1.537397,1.101344,0,0,0,0,0,0,0,0,0
ENSG00000258013,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258016,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258021,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258024,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258027,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258033,0,0,0.064652,0,0,0,0,0,0,0,0.125281,0
ENSG00000258036,0,0,0,0,0,0,0,0,0,0,0,0
