,DysiNKTD1_KKU213C,DysiNKTD2_KKU213C,DysiNKTD2_SSP25,iNKTD2_D131,iNKTD1,iNKTD2
ENSG00000182117,142.273696,190.02936,161.868215,171.352121,384.492763,305.976714
ENSG00000182118,2.228621,2.149423,4.17081,6.271948,6.10421,5.871916
ENSG00000182132,0,0,0,0,0,0
ENSG00000182134,15.250904,18.835702,18.420677,17.037895,25.715544,29.072619
ENSG00000182141,17.55448,18.819102,22.94581,21.272049,9.001835,17.228976
ENSG00000182149,267.866827,258.96085,379.26654,283.82998,179.988268,229.424376
ENSG00000182150,20.284972,25.090556,25.607245,25.376248,18.837186,25.131476
ENSG00000182154,168.337385,162.368717,370.146151,270.206974,63.898166,120.56943
ENSG00000182156,0,0,0,0,0,0
ENSG00000182158,33.497269,37.129509,39.931778,34.828137,27.608503,36.720726
ENSG00000182162,169.644032,215.943719,81.276924,94.514514,167.867346,165.961018
ENSG00000182168,0,0,0,0,0,0
ENSG00000182170,0,0,0,0,0,0
ENSG00000182173,263.542197,190.326638,167.897038,172.09794,90.299556,132.888113
ENSG00000182175,0.433131,0.153212,0.611574,0.407948,0.038203,0.113384
ENSG00000182177,0.076841,0.09009,0.175999,0.164884,0.015045,0.040285
ENSG00000182179,201.471458,263.203259,181.252658,137.524268,79.564363,163.75323
ENSG00000182180,26.442683,34.720363,27.220272,38.589185,80.992414,49.095553
ENSG00000182183,15.460532,21.720951,39.252429,20.174182,7.054166,13.334762
ENSG00000182185,7.860368,4.676417,8.962733,17.012214,14.496842,7.081342
ENSG00000182187,0,0,0,0,0,0
ENSG00000182195,14.009959,8.592677,4.211576,7.086068,4.291001,6.22654
ENSG00000182196,198.827394,201.929986,252.007829,224.395355,241.809416,221.705208
ENSG00000182197,8.099634,8.644763,7.041474,8.486165,5.359727,5.85988
ENSG00000182199,52.410897,56.213046,70.830108,85.081465,175.377144,114.789089
ENSG00000182208,46.500213,61.59625,55.080998,58.52894,53.219922,59.49923
ENSG00000182218,0.084738,0.038283,0.2578,0.155321,0,0
ENSG00000182220,109.520883,85.19965,78.401423,80.11714,70.471084,89.633869
ENSG00000182223,0,0,0,0,0,0
ENSG00000182224,3.069728,3.436642,5.058262,4.689891,3.864655,2.233516
ENSG00000182230,0.323055,1.030559,1.811874,3.234954,0,0.132698
ENSG00000182240,0.484629,0.191969,1.944396,2.44459,0.783083,0.455665
ENSG00000182247,0.521784,0.688016,1.299528,1.025228,0,2.901741
ENSG00000182253,10.629125,16.026959,16.708455,15.623388,2.702461,1.35023
ENSG00000182255,0,0,0,0,0,0
ENSG00000182256,0,0.014433,0,0.070208,0,0.012912
ENSG00000182257,2.255079,1.30495,1.339348,1.219068,0.996412,1.459536
ENSG00000182261,0,0,0,0,0,0
ENSG00000182263,0,0,0.4061,0.029831,0,0
ENSG00000182264,0,0.077465,0,0,0.103432,0
ENSG00000182271,0,0,0,0,0.059544,0
ENSG00000182272,0.539412,0.023817,0.762953,2.354536,0,0.0213
ENSG00000182287,29.726939,40.90065,24.466376,43.847434,45.195725,59.719221
ENSG00000182307,15.672969,16.774367,10.419221,14.44284,14.657184,18.601508
ENSG00000182308,0.191212,0.134454,0.131186,0.348181,0.078601,0.045098
ENSG00000182310,7.223468,1.193165,4.675829,3.735402,0.823016,1.033971
ENSG00000182315,0,0,0,0,0,0
ENSG00000182318,5.31138,4.407206,7.519932,5.161595,2.098873,4.073702
ENSG00000182324,0.38159,0.548924,1.885765,1.735603,0.232181,0.254564
ENSG00000182325,25.896549,26.839724,24.854329,26.527921,18.905729,38.138568
ENSG00000182326,2.668414,1.318453,7.401486,13.32296,0.134318,0.438973
ENSG00000182327,0.449737,0.397663,0.394364,0.493393,0,0.088766
ENSG00000182329,0.084855,0.124442,0.512937,0.322161,0.083144,0.097395
ENSG00000182330,0,0,0,0,0,0
ENSG00000182333,0,0,0,0,0,0
ENSG00000182334,0,0,0,0,0,0
ENSG00000182346,0,0,0,0,0,0
ENSG00000182347,0,0,0,0,0,0
ENSG00000182348,0,0,0,0,0,0
ENSG00000182351,0,0,0,0,0,0
ENSG00000182359,7.644579,9.778227,18.912426,14.100591,3.605262,9.658846
ENSG00000182362,37.308268,17.64849,19.500747,21.619371,24.732216,25.451337
ENSG00000182365,0,0,0,0,0,0
ENSG00000182372,3.154881,2.503066,3.027106,3.991073,2.376644,2.508267
ENSG00000182378,12.357794,13.233497,11.725994,13.114739,14.496858,12.70736
ENSG00000182379,12.265775,3.094533,57.538906,7.173175,1.299506,1.361042
ENSG00000182383,0,0,0,0,0,0
ENSG00000182389,0.428999,0.163272,0.39236,0.111974,0.012543,0.169472
ENSG00000182393,2.294632,1.778892,2.280669,3.965345,2.621944,7.143493
ENSG00000182397,0.38644,0.400038,0.609594,0.836594,0.085114,0.218133
ENSG00000182400,40.274191,45.629287,43.846311,45.000743,31.620692,42.21492
ENSG00000182405,2.534756,2.061338,2.39863,2.456059,1.333063,2.058816
ENSG00000182415,0,0,0,0,0,0
ENSG00000182446,66.464559,61.601868,66.148937,73.231819,58.123914,60.036854
ENSG00000182447,0,0,0,0,0,0
ENSG00000182450,0.296716,0,0,0,0.035815,0.060024
ENSG00000182459,0,0.090501,0,0,0.060406,0
ENSG00000182463,0.243388,0.267791,0.287731,0.146877,0.017878,0.045503
ENSG00000182472,64.170742,49.401359,59.828669,82.277031,20.092022,39.848946
ENSG00000182473,73.440712,72.738687,62.092182,69.484735,48.299098,65.584157
ENSG00000182477,0,0,0,0,0,0
ENSG00000182481,29.288282,47.399821,33.80917,29.031197,204.313255,76.062663
ENSG00000182484,151.872386,129.729642,159.170675,167.250015,48.650832,93.251842
ENSG00000182487,3.526867,2.942521,2.531904,1.887223,1.201572,2.007085
ENSG00000182489,0.066616,0,0.171963,0.25064,0,0.034088
ENSG00000182492,0,0,0,0,0,0
ENSG00000182504,9.995399,11.451635,10.199082,9.296788,8.462862,9.065781
ENSG00000182508,0.230599,0,0,0,0,0
ENSG00000182511,6.87882,6.052962,1.154148,7.571007,5.288972,8.263334
ENSG00000182512,25.502738,34.22409,24.780725,36.01427,44.901057,36.574298
ENSG00000182518,20.998594,15.77986,22.357366,19.64885,14.662004,24.139303
ENSG00000182521,1.416537,0,1.550424,1.96446,0.336399,0.225728
ENSG00000182531,0,0,0,0,0,0
ENSG00000182533,0,0,0,0,0,0
ENSG00000182534,85.882007,106.653462,137.251093,104.415219,25.716283,100.073301
ENSG00000182541,18.447417,16.379418,17.87554,20.800065,24.254229,29.121691
ENSG00000182544,21.544569,24.255596,23.266543,25.338004,35.603243,43.610905
ENSG00000182545,4.117021,3.035754,6.180661,4.641455,1.050963,0.67719
ENSG00000182551,22.024187,41.894648,23.518704,24.73181,32.138174,39.962716
ENSG00000182552,21.226627,15.472934,18.455984,17.223368,28.242038,25.838308
ENSG00000182557,7.555306,5.142265,14.34503,26.484552,3.351731,7.342709
ENSG00000182565,0,0,0,0,0,0
ENSG00000182566,0,0,0,0,0,0
ENSG00000182568,162.398036,129.541573,144.085125,140.642024,107.182892,125.928661
ENSG00000182574,0,0,0,0,0,0
ENSG00000182575,0.044888,0,0.077462,0.145191,0,0
ENSG00000182578,3.229104,1.331766,0.574691,0,0.287925,1.567848
ENSG00000182580,0,0,0.037235,0.023254,0.063708,0.034117
ENSG00000182583,0.121273,0,0,0,0,0
ENSG00000182584,3.702001,2.702405,2.944716,2.943889,2.491097,3.336122
ENSG00000182585,0,1.917858,0.415301,0.461811,0.560146,2.632753
ENSG00000182591,0,0,0,0,0,0
ENSG00000182600,3.587638,1.116426,1.079913,1.374275,0.788618,0.462338
ENSG00000182601,0,0,0,0,0,0
ENSG00000182606,14.421347,15.13217,17.79434,14.769909,11.39973,13.65572
ENSG00000182612,1.349019,0.80203,1.774484,2.641992,0.385717,0.708154
ENSG00000182613,0,0,0,0,0,0
ENSG00000182621,4.961756,2.266281,7.504524,4.334985,1.517651,3.406764
ENSG00000182625,0,0,0,0,0,0
ENSG00000182628,44.121802,58.675973,57.24815,50.368695,140.727322,82.154298
ENSG00000182632,0.028262,0,0,0,0,0
ENSG00000182634,0,0,0,0,0,0
ENSG00000182636,0.062945,0.055481,0,0,0.25913,0.099168
ENSG00000182645,0,0,0,0,0,0
ENSG00000182652,0,0,0,0,0,0
ENSG00000182667,0,0,0,0,0.022486,0
ENSG00000182670,82.78542,54.276657,87.145446,87.968815,22.911051,38.082485
ENSG00000182674,0,0,0,0,0,0
ENSG00000182676,0,0,1.001261,0,0,0
ENSG00000182685,30.36895,12.388172,77.735855,50.566503,7.261689,19.477005
ENSG00000182687,0.077869,0,0,0,0.320733,0
ENSG00000182698,0,0,0,0,0,0
ENSG00000182700,8.655744,6.26042,17.613016,11.576173,2.027391,3.68997
ENSG00000182704,2.304428,1.5885,6.302152,2.159344,0.461331,1.090685
ENSG00000182707,0,0,0,0,0,0
ENSG00000182712,10.305714,10.713534,14.571961,7.976422,9.387247,9.638593
ENSG00000182718,223.065971,323.413648,251.975632,369.627669,667.074778,536.208234
ENSG00000182722,0,0,0,0,0,0
ENSG00000182732,0,0,0,0.44189,0.142527,0.079179
ENSG00000182742,7.176881,7.698254,8.704344,8.438889,7.040012,7.33101
ENSG00000182747,0.082096,0,0.035386,0,0,0
ENSG00000182749,0.636255,0.493053,1.683753,2.919074,0.517135,0.790857
ENSG00000182752,0,0,0.048315,0.181,0,0.006341
ENSG00000182759,0.082567,0,0,0.222349,0,0
ENSG00000182768,36.636735,35.070876,42.858879,35.243799,23.380033,33.431943
ENSG00000182771,0,0,0.43206,0,0,0
ENSG00000182774,2436.039531,2235.589491,1886.507337,1886.576877,2648.858609,2598.128935
ENSG00000182782,0,0.169378,0.207613,0.432064,0,0
ENSG00000182783,0,0,0,0,0,0
ENSG00000182791,0,0.057277,0,0.209936,0,0.025609
ENSG00000182793,0,0,0,0,0,0
ENSG00000182795,0.215139,0.184192,0.878855,0,0,0.012962
ENSG00000182796,52.77488,42.584244,69.908181,70.431169,7.68039,20.979824
ENSG00000182798,0,0,0,0,0,0
ENSG00000182809,3.215668,0.666961,8.590548,7.166169,0.348643,1.221214
ENSG00000182810,8.347675,9.057665,6.385436,9.34131,13.870466,12.963319
ENSG00000182814,0,0.07766,0,0,0.157535,0
ENSG00000182816,0,0,0,0,0,0
ENSG00000182827,22.738078,17.899739,19.833357,19.300942,18.463007,23.553659
ENSG00000182831,37.140428,33.010878,38.890904,33.250198,27.768132,35.109161
ENSG00000182836,0,0,0,0,0,0
ENSG00000182841,16.404565,15.117982,35.122816,25.564131,12.285695,10.107311
ENSG00000182853,0.871336,0.503447,1.161017,0.594627,0.446259,0
ENSG00000182854,0,0,0,0,0,0
ENSG00000182858,15.106585,18.144301,14.409273,24.006932,13.082983,14.099582
ENSG00000182866,559.207525,588.654595,476.342383,478.844374,515.109326,563.515474
ENSG00000182870,0.233704,0,0,0.081645,0,0.046206
ENSG00000182871,3.350269,6.270219,13.336308,13.590418,0.50752,4.023415
ENSG00000182872,41.972904,41.955701,38.879629,40.696511,37.737997,39.403672
ENSG00000182885,0,0,0,0,0,0.204655
ENSG00000182888,0,0,0,0,0,0
ENSG00000182890,0,0.034188,0,0,0,0
ENSG00000182896,0,0,0,0.266399,0,0
ENSG00000182898,0,0,0,0,0,0
ENSG00000182899,1173.776127,1033.859871,1318.070079,1184.438748,955.409955,946.968357
ENSG00000182901,0,0,0,0,0,0
ENSG00000182902,0,0,0,0,0,0
ENSG00000182903,29.378648,29.910706,45.385608,29.901954,19.100983,28.325523
ENSG00000182916,0,0,0,0,0,0
ENSG00000182919,40.142354,44.219177,31.387426,55.545571,21.23969,30.81351
ENSG00000182921,0,0,0,0,0,0
ENSG00000182923,36.371794,22.738461,25.421629,25.668735,23.188545,15.935962
ENSG00000182931,0,0,0,0,0,0
ENSG00000182934,108.882602,135.229825,119.619291,109.989,102.801304,141.340084
ENSG00000182938,0,0,0,0,0,0
ENSG00000182944,206.734155,284.275419,167.427333,206.844624,252.624028,282.459791
ENSG00000182950,0,0,0,0,0,0
ENSG00000182952,155.260433,156.695201,142.445004,160.566182,143.846501,152.77874
ENSG00000182957,91.336777,65.250032,84.636722,55.957246,52.517941,58.370307
ENSG00000182963,0.551196,0.102271,1.525019,1.149935,0.305179,0.29216
ENSG00000182965,0,0,0,0,0,0
ENSG00000182968,0,0,0,0,0,0
ENSG00000182973,25.437494,27.289265,26.532544,21.9423,20.754583,23.456749
ENSG00000182974,0,0,0,0,0,0
ENSG00000182979,114.513803,96.010459,109.059537,110.175095,51.004932,72.909428
ENSG00000182983,0.147336,0.115153,0.303993,0.253168,0.069241,0.070668
ENSG00000182985,10.405961,3.399785,0.519678,5.092366,4.670496,0.190436
ENSG00000182986,4.335517,4.882853,8.725919,17.420635,0.203007,1.482855
ENSG00000182993,2.039107,0.964223,1.936512,1.741961,1.202004,1.518904
ENSG00000183010,1.933832,1.154529,4.842472,9.203659,10.42122,4.98912
ENSG00000183011,54.354989,62.242565,71.759355,82.700644,124.372083,105.33671
ENSG00000183018,0.983275,0.166563,1.906356,5.058239,0.132493,0.170239
ENSG00000183019,0,0.271643,0.101367,0,0,0
ENSG00000183020,5.606452,28.14633,50.948683,37.828326,6.510846,26.036314
ENSG00000183022,0,0,0,0,0,0
ENSG00000183023,0,0.029693,0.035604,0.008891,0,0.19431
ENSG00000183024,0,0,0,0,0,0
ENSG00000183032,0,0,0,0.26795,0.279738,0
ENSG00000183034,0,0,0,0,0,0
ENSG00000183035,0,0,0,0,0,0
ENSG00000183036,0,0,0,0,0,0
ENSG00000183044,15.116353,14.54222,18.60154,9.346356,6.658125,9.408606
ENSG00000183048,5.652422,3.361016,3.50919,6.691434,22.743869,9.975806
ENSG00000183049,13.551518,12.680098,5.661366,8.371626,7.702421,5.700654
ENSG00000183054,20.575064,12.033541,12.108662,6.806617,2.886459,10.438728
ENSG00000183055,0,0,0,0,0,0
ENSG00000183060,12.264348,11.477443,17.238388,23.154721,7.819454,11.504554
ENSG00000183066,1.81752,2.22312,1.739619,1.862027,0.97735,1.605063
ENSG00000183067,0,0,0,0.468895,0,0
ENSG00000183072,0,0,0,0.625179,0,0
ENSG00000183077,8.426237,5.500115,11.69619,9.759549,8.461649,10.203431
ENSG00000183087,3.026473,3.533439,14.641243,12.271123,0.222623,1.171773
ENSG00000183090,0,0.011722,0,0,0,0
ENSG00000183091,1.637841,0.059639,0.091791,0.296343,0.117084,0.067119
ENSG00000183092,1.14542,0.06283,0.281863,0.26618,0.209782,0.048879
ENSG00000183098,0,0,0,0.074366,0,0
ENSG00000183111,0.036652,0,0.188561,0.019626,0.043046,0
ENSG00000183114,0,0,0,0,0,0
ENSG00000183117,0,0,0,0.10714,0,0
ENSG00000183122,0,0,0,0,0,0
ENSG00000183128,0.185456,0,0,0,0,0
ENSG00000183134,2.486334,2.417515,0.731807,0.773586,2.114226,3.191202
ENSG00000183137,11.819807,15.740022,12.550755,16.406016,16.534522,12.84689
ENSG00000183145,0.105967,0,0.137412,0.228973,0.031149,0.041718
ENSG00000183146,0,0,0,0,0,0
ENSG00000183148,0,0,0,0,0,0
ENSG00000183150,6.428338,10.046965,3.806547,7.96652,12.521425,7.285645
ENSG00000183153,0.959327,1.213703,2.417811,2.118452,0.242413,0.433285
ENSG00000183155,11.197775,17.054542,9.102487,11.244798,18.480922,21.654064
ENSG00000183160,2.066785,1.797496,1.272506,0.968246,0.248346,0.415675
ENSG00000183161,8.422197,10.366752,13.117835,12.700111,10.686135,13.402312
ENSG00000183166,0,0,0,0,0,0
ENSG00000183169,0,0,0,0,0,0
ENSG00000183171,0,0,0,0,0,0
ENSG00000183185,0,0,0,0,0,0
ENSG00000183186,0.030051,0,0.025839,0,0,0
ENSG00000183196,0.27114,0.162456,0.137335,0.220608,0.021717,0.019381
ENSG00000183199,0,0,0,0,0,0
ENSG00000183206,0,0,0,0,0,0
ENSG00000183207,24.21075,32.504447,31.257107,41.24083,69.77971,47.612645
ENSG00000183208,9.049416,7.638077,6.880093,6.166869,3.78194,3.881221
ENSG00000183214,2.044514,0.488672,1.035594,0.971069,0.02705,0.58091
ENSG00000183230,0,0,0,0.330282,0,0
ENSG00000183239,0,0,1.628293,0,0,0
ENSG00000183246,0.770093,0.337528,0.453069,0.340724,0.120261,0.19956
ENSG00000183248,0.041119,0.018073,0.158739,0.330447,0,0.032329
ENSG00000183249,0,0,0,0,0,0
ENSG00000183251,0,0,0,0,0,0
ENSG00000183255,98.550062,98.176558,104.615786,139.508488,60.685549,84.123889
ENSG00000183258,49.09009,53.51426,40.930738,52.96089,62.391569,55.979697
ENSG00000183260,0.838437,0.985787,1.57678,3.108396,0.657612,1.046061
ENSG00000183269,0,0,0,0,0,0
ENSG00000183273,0,0,0,0,0,0
ENSG00000183281,8.025381,15.40674,10.969881,12.888112,1.547898,7.989895
ENSG00000183283,509.117507,736.760202,380.783617,365.12602,587.132527,773.423642
ENSG00000183287,0.22634,0.093054,0.610127,0.501761,0.026579,0.107646
ENSG00000183291,165.884759,197.811509,153.288581,152.695094,202.606583,229.54235
ENSG00000183292,3.056806,0.688287,2.027029,1.748909,0.547825,1.217245
ENSG00000183298,0,0,0,0,0,0.111974
ENSG00000183303,0,0,0,0,0,0
ENSG00000183304,0,0,0,0,0,0
ENSG00000183305,0,0.170839,7.796397,1.688568,0,0
ENSG00000183307,0,0.048465,0,0.157475,0.013688,0.04335
ENSG00000183309,14.940605,4.744891,12.9936,8.721735,6.509964,5.851471
ENSG00000183310,0,0,0,0,0,0
ENSG00000183311,1.723142,166.103651,123.55512,151.329861,11.453299,358.581786
ENSG00000183313,0,0,0,0,0,0
ENSG00000183317,2.031823,0.88149,4.840962,1.240027,0.622415,0.836149
ENSG00000183318,0,0,0,0,0,0
ENSG00000183323,6.473393,4.074059,4.580198,4.860301,3.107301,3.215414
ENSG00000183324,0,0,0,0,0,0
ENSG00000183336,9.328001,5.232778,7.098104,4.971399,7.406496,6.207217
ENSG00000183337,45.379466,43.024989,46.664305,39.002969,25.737699,38.835645
ENSG00000183340,14.914964,10.841957,22.580416,20.960893,6.030518,11.733263
ENSG00000183346,0,0,0,0,0,0
ENSG00000183347,0.28452,0.222471,0.489449,0.169847,0.055717,0.149206
ENSG00000183354,47.219401,44.117824,47.08586,48.18899,21.595648,26.392034
ENSG00000183378,0,0,0,0,0,0
ENSG00000183379,0,0,0.068759,0,0,0
ENSG00000183386,24.149052,15.151761,19.942929,9.988443,12.320726,8.275581
ENSG00000183389,0.556077,0.476176,0.286659,0.437341,0.086313,0.125746
ENSG00000183395,6.587781,8.095456,2.252663,12.978267,1.89461,19.656392
ENSG00000183396,0,0.377357,0,1.432752,0.376051,0
ENSG00000183397,30.475403,11.176074,29.563841,17.600801,1.460879,1.469847
ENSG00000183401,97.315634,83.81375,97.489801,125.184878,13.218709,51.702619
ENSG00000183421,0.095068,0.020896,0.489718,1.019502,0,0
ENSG00000183423,0.260854,0.091753,0,0.026273,0.030644,0.061543
ENSG00000183426,40.485062,76.956671,107.978435,105.542165,10.698897,54.937455
ENSG00000183431,45.342102,47.317706,37.053481,33.585316,84.66891,58.352958
ENSG00000183432,0,0,0,0,0,0
ENSG00000183434,0,0,0,0,0,0
ENSG00000183439,0.662919,0.763595,0.985476,1.010103,1.057473,1.200097
ENSG00000183444,13.366153,11.299722,8.101697,14.685974,10.384541,12.142598
ENSG00000183454,0,0,0,0.045473,0,0
ENSG00000183458,15.335576,12.084303,13.042261,17.863983,5.798478,7.796526
ENSG00000183463,0,0,0,0,0,0
ENSG00000183474,9.526374,9.97632,13.716057,14.956923,11.34356,8.700623
ENSG00000183475,13.890813,14.779366,15.398435,12.762342,10.075703,11.562535
ENSG00000183476,0,0.119618,0,0,0.133092,0.035647
ENSG00000183479,0.949908,1.143436,0.147699,2.089062,0.471464,1.405583
ENSG00000183484,38.119045,33.766181,47.72419,32.205629,21.112734,24.634098
ENSG00000183486,20.390568,15.851137,18.736875,12.703131,11.600446,11.405504
ENSG00000183495,29.750222,31.744955,34.758166,34.68078,16.130569,27.289604
ENSG00000183496,0.508308,0.148947,1.193445,1.815253,0.278999,0.216481
ENSG00000183506,35.647519,28.82297,80.912111,66.18602,8.578567,29.184087
ENSG00000183508,54.673483,35.272698,30.099873,40.482301,19.165558,15.56493
ENSG00000183513,60.649255,51.478256,64.036289,50.448989,27.700814,28.045188
ENSG00000183514,0,0,0,0,0,0
ENSG00000183520,18.366984,21.829088,16.185703,24.850872,46.008696,32.944163
ENSG00000183527,27.765393,25.212143,31.389886,28.471839,74.841422,39.682077
ENSG00000183530,21.620123,19.057012,21.667558,18.165323,11.13866,13.847056
ENSG00000183542,15.550693,1.597819,6.258451,6.475658,1.903819,2.739042
ENSG00000183549,0,0,0,0,0.296235,0.113579
ENSG00000183559,0,0,0,0,0,0
ENSG00000183560,0,0,0,0,0,0
ENSG00000183566,0,0,0,0,0,0
ENSG00000183569,1.26194,1.355738,1.337887,3.045424,0.548845,2.077559
ENSG00000183570,2.555759,4.126296,2.255478,6.272367,1.578716,2.427967
ENSG00000183571,0,0,0,0,0,0
ENSG00000183574,52.965979,28.145039,32.366663,31.527731,63.981382,33.513781
ENSG00000183576,36.833543,36.468784,46.71473,36.69256,50.764947,44.696759
ENSG00000183578,0.215502,0.189838,0.093394,0.116441,0,0.212111
ENSG00000183579,0.2615,0.13803,0.437974,0.308072,0.007688,0.041167
ENSG00000183580,0,0,0,0,0,0
ENSG00000183586,0,0,0,0,0,0
ENSG00000183597,45.26641,56.796829,40.823656,49.185139,27.842335,38.099628
ENSG00000183598,0,1.988156,1.062854,2.003659,0.328186,0.441395
ENSG00000183604,23.368741,26.621364,27.825297,21.803634,16.953161,19.781349
ENSG00000183605,4.692207,8.838629,11.25989,19.817921,14.250015,10.8964
ENSG00000183607,0,0,0,0,0,0
ENSG00000183615,1.648272,1.795394,2.900683,4.747015,0.298917,0
ENSG00000183617,70.958484,97.390189,65.314076,70.545713,147.129434,145.96488
ENSG00000183621,6.445267,5.912656,5.463065,4.587676,5.759733,5.020658
ENSG00000183624,46.87082,49.527074,39.735618,45.884963,46.875681,46.843102
ENSG00000183625,20.710047,92.438197,9.38801,42.220196,20.903087,18.474264
ENSG00000183628,6.579292,4.83362,9.428544,8.442871,1.809459,3.596709
ENSG00000183629,0,0,0,0,0,0
ENSG00000183631,0,0,0,0,0,0
ENSG00000183632,0,0,0,0,0,0
ENSG00000183638,0.134832,0.178315,0.292406,0.035889,0,0.053116
ENSG00000183640,0,0,0,0,0,0
ENSG00000183644,0,0,0,0,0.035681,0
ENSG00000183647,6.844379,5.139281,4.284647,7.694612,10.219216,7.315444
ENSG00000183648,226.746067,256.47358,170.366383,179.991769,437.788249,400.508072
ENSG00000183654,0,0,0,0,0,0
ENSG00000183655,13.007136,7.349746,29.161288,11.159092,4.254449,5.652423
ENSG00000183662,0.103927,0,0.044911,0.112253,0,0.163652
ENSG00000183663,0,0,0,0,0,0
ENSG00000183665,9.86647,12.464365,12.500526,9.825159,5.252801,10.62109
ENSG00000183666,24.007785,19.036538,14.820604,26.131402,7.952675,13.661017
ENSG00000183668,0,0,0,0,0,0
ENSG00000183671,0,0,0,0.216663,0.026997,0
ENSG00000183682,0.062932,0,1.054577,0,0.069908,0.151202
ENSG00000183684,52.011271,64.86344,64.024029,45.57071,199.710558,118.891128
ENSG00000183688,57.964207,72.789885,91.359476,84.544731,64.56307,135.035616
ENSG00000183690,0.322977,0.358868,0.774832,0.673461,0.206774,0.399946
ENSG00000183691,0,0.185882,0.866506,3.932664,0,0
ENSG00000183695,0,0,0,0,0,0
ENSG00000183696,173.59276,132.86949,221.582642,109.536504,74.861789,81.42493
